fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"Arvind Kejriwal This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"FaIz This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",97,19,1,14,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Syed Azeem This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@zoonsms This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",101,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
" This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",93,18,1,13,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@Osama_Iaden This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@Paglenikhil This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@Arvindkhassiwal This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Ashutosh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",101,19,1,13,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@Arvindchameleon This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"INC India This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@digvijaysing28 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,19,1,13,7,27,0,0,1,0,,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Modi Sena This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,20,1,15,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"kumar vishvas This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VBZ#S"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#VP"": 1, ""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"@abduIIah_omar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Arvind Kejriwal This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Real_Ashok This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,19,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Erum khan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,20,1,15,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""ADVP#VP"": 1, ""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Raj  :) This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",100,20,1,15,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.857,0.143,"{""^"": 3, ""E"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"sakshamwalia This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Himanshu sharma This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Garry Sangha This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@PramodKandolkar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Farhan Khan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@iVaibhavChanne This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Malik Usman Awan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,21,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 5, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@Paglenikhil This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Modi Sena This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,20,1,15,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Ashutosh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",101,19,1,13,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@Osama_Iaden This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"INC India This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"kumar vishvas This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VBZ#S"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#VP"": 1, ""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Arvind Kejriwal This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@Arvindkhassiwal This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
" This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",93,18,1,13,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@abduIIah_omar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@digvijaysing28 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,19,1,13,7,27,0,0,1,0,,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@Arvindchameleon This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Eka Maryana This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@iamsobi This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",101,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Farhan Khan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Rumsha Ahmed This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Abishek Gupta This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Rumsha Ahmed This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Aamir Zargar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,20,1,13,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Farhan Khan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"fr This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",95,19,1,14,7,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""P"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""^"": 2}"
"@YashManz This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,19,1,13,7,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Shreya Shah This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,14,7,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
